id;name;geoid;geoname;value;datetime
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31935.70000000001;2022-01-04T11:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;33234.4;2022-01-04T12:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;32950.19999999999;2022-01-04T13:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;32344.20000000001;2022-01-04T14:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31863.3;2022-01-04T15:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31222.50000000001;2022-01-04T16:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31352.6;2022-01-04T17:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31831.6;2022-01-04T18:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;32001;2022-01-04T19:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31595;2022-01-04T20:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31525;2022-01-04T21:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31025.1;2022-01-04T22:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;29232.70000000001;2022-01-04T23:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;27573.9;2022-01-05T00:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;25779.3;2022-01-05T01:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;24624.20000000001;2022-01-05T02:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;24021.7;2022-01-05T03:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;23894.2;2022-01-05T04:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;23912.2;2022-01-05T05:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;26910.1;2022-01-05T06:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;27894.3;2022-01-05T07:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;30183.2;2022-01-05T08:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;32529.40000000001;2022-01-05T09:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;33977.3;2022-01-05T10:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;34857;2022-01-05T11:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;34591;2022-01-05T12:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;34816.80000000001;2022-01-05T13:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;33101.2;2022-01-05T14:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31725.1;2022-01-05T15:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;30493.2;2022-01-05T16:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;29026.50000000001;2022-01-05T17:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;30410.6;2022-01-05T18:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;30788.7;2022-01-05T19:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;29307.7;2022-01-05T20:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28464.4;2022-01-05T21:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;26808.80000000001;2022-01-05T22:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;25976.70000000001;2022-01-05T23:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;24782.4;2022-01-06T00:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;23485.2;2022-01-06T01:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;22473.9;2022-01-06T02:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;21680.5;2022-01-06T03:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;21379.3;2022-01-06T04:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;22223.1;2022-01-06T05:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;24066.2;2022-01-06T06:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;24996.7;2022-01-06T07:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;25634.9;2022-01-06T08:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;26785.50000000001;2022-01-06T09:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28978.1;2022-01-06T10:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;29765.59999999999;2022-01-06T11:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;29412.7;2022-01-06T12:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;29541.5;2022-01-06T13:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;29903.7;2022-01-06T14:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;29016.4;2022-01-06T15:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28512.5;2022-01-06T16:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;27423.7;2022-01-06T17:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28606.3;2022-01-06T18:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28595.40000000001;2022-01-06T19:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28344.2;2022-01-06T20:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;27437.2;2022-01-06T21:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;26941.50000000001;2022-01-06T22:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;25773;2022-01-06T23:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;24429.5;2022-01-07T00:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;23523.7;2022-01-07T01:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;22315.5;2022-01-07T02:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;20311.3;2022-01-07T03:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;20480.69999999999;2022-01-07T04:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;21367.6;2022-01-07T05:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;23501.9;2022-01-07T06:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;27554.2;2022-01-07T07:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28904.1;2022-01-07T08:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;30546.5;2022-01-07T09:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;33543.7;2022-01-07T10:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;33536.4;2022-01-07T11:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;34124.1;2022-01-07T12:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;33922.9;2022-01-07T13:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;34416.5;2022-01-07T14:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;33893.8;2022-01-07T15:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;34826.9;2022-01-07T16:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;32407.7;2022-01-07T17:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;32291.5;2022-01-07T18:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;32505.8;2022-01-07T19:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31988.00000000001;2022-01-07T20:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31509.4;2022-01-07T21:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28706.5;2022-01-07T22:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28328.4;2022-01-07T23:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;24783.2;2022-01-08T00:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;23793.1;2022-01-08T01:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;23118.59999999999;2022-01-08T02:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;22544.7;2022-01-08T03:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;22413.5;2022-01-08T04:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;22201.8;2022-01-08T05:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;23977.9;2022-01-08T06:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;25020.3;2022-01-08T07:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;25252;2022-01-08T08:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;26324.1;2022-01-08T09:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28836.9;2022-01-08T10:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;30367.5;2022-01-08T11:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31544.6;2022-01-08T12:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;30302.2;2022-01-08T13:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;30498;2022-01-08T14:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;30417.2;2022-01-08T15:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28891.5;2022-01-08T16:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28488.59999999999;2022-01-08T17:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;29338.4;2022-01-08T18:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;30756.1;2022-01-08T19:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31276.7;2022-01-08T20:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;30483.3;2022-01-08T21:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;29415.09999999999;2022-01-08T22:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28504.6;2022-01-08T23:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;26268;2022-01-09T00:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;25928.9;2022-01-09T01:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;25620.7;2022-01-09T02:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;24365.7;2022-01-09T03:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;24597.4;2022-01-09T04:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;25055.6;2022-01-09T05:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;25678.9;2022-01-09T06:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;26425.6;2022-01-09T07:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;27060.5;2022-01-09T08:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28839.00000000001;2022-01-09T09:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;30699.80000000001;2022-01-09T10:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;32835.1;2022-01-09T11:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;33721;2022-01-09T12:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;34431.20000000001;2022-01-09T13:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;34278.6;2022-01-09T14:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;33051.79999999999;2022-01-09T15:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;32308.2;2022-01-09T16:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31346.20000000001;2022-01-09T17:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;34139.2;2022-01-09T18:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;34384.2;2022-01-09T19:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;35586.5;2022-01-09T20:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;34157.2;2022-01-09T21:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;33409.7;2022-01-09T22:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;31711.8;2022-01-09T23:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28878.4;2022-01-10T00:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;27120.6;2022-01-10T01:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;26102.9;2022-01-10T02:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;25785.5;2022-01-10T03:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;26161;2022-01-10T04:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;26894.3;2022-01-10T05:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;30427.20000000001;2022-01-10T06:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;34037.5;2022-01-10T07:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;35593.59999999999;2022-01-10T08:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;36502.3;2022-01-10T09:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;37793.8;2022-01-10T10:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;38501.5;2022-01-10T11:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;39220.2;2022-01-10T12:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;38906.10000000001;2022-01-10T13:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;38469.6;2022-01-10T14:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;38499.4;2022-01-10T15:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;37111.69999999999;2022-01-10T16:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;35710.3;2022-01-10T17:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;36230.5;2022-01-10T18:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;37354.4;2022-01-10T19:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;35524.89999999999;2022-01-10T20:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;33486.2;2022-01-10T21:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;32171;2022-01-10T22:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;29719.2;2022-01-10T23:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;28980.3;2022-01-11T00:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;26317.6;2022-01-11T01:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;25207.4;2022-01-11T02:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;24863.9;2022-01-11T03:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;24969.30000000001;2022-01-11T04:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;25447.9;2022-01-11T05:00:00+01:00
10024;Operating Hourly Program Generation + storage + Balearic HVDC Link P48;;;27863.90000000001;2022-01-11T06:00:00+01:00
